RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2026,11545,금천구,10200,독산동,1,대지,1133,0000,진도2차,20260214,45700,59.95,0.0,7.0,,,1997,아파트,중개거래,서울 금천구
2026,11230,동대문구,10600,장안동,1,대지,0335,0010,태솔아파트4차,20260214,41000,68.03,91.28,3.0,,,2019,오피스텔,중개거래,서울 동대문구
2026,11530,구로구,11200,항동,1,대지,0001,0018,유승빌리지101동,20260214,51300,117.4,86.0,4.0,,,1997,연립다세대,중개거래,서울 구로구
2026,11290,성북구,11200,삼선동2가,1,대지,0420,0000,삼선현대힐스테이트,20260214,94000,56.83,0.0,9.0,,20260504,2009,아파트,중개거래,"서울 성북구, 서울 종로구"
2026,11560,영등포구,13300,대림동,1,대지,0863,0009,"유성빌라가,나동(863-9)",20260214,17000,32.06,16.0,2.0,,,1992,연립다세대,중개거래,서울 영등포구
2026,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20260214,93800,59.98,0.0,17.0,,,2022,아파트,중개거래,서울 노원구
2026,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,20260214,69000,114.75,0.0,10.0,,,2005,아파트,중개거래,서울 성북구
2026,11260,중랑구,10600,신내동,1,대지,0817,0000,신내 데시앙포레,20260214,75500,84.94,0.0,10.0,,20260331,2013,아파트,중개거래,서울 중랑구
2026,11500,강서구,10200,등촌동,1,대지,0702,0000,주공10,20260214,99000,58.14,0.0,4.0,,,1995,아파트,중개거래,서울 강서구
2026,11710,송파구,10100,잠실동,1,대지,0225,0006,선한사람들(225-6),20260214,33500,47.47,27.0,2.0,,20260420,2002,연립다세대,중개거래,서울 송파구
2026,11170,용산구,10100,후암동,1,대지,0339,0004,(339-4),20260214,25500,34.38,34.38,4.0,,,1990,오피스텔,중개거래,서울 용산구
2026,11350,노원구,10200,월계동,1,대지,0951,0000,월계센트럴아이파크,20260214,96800,59.99,0.0,10.0,,,2020,아파트,중개거래,서울 성북구
2026,11440,마포구,10500,용강동,1,대지,0508,0000,이편한세상마포리버파크,20260214,283000,84.98,0.0,6.0,,,2016,아파트,중개거래,서울 마포구
2026,11590,동작구,10100,노량진동,1,대지,0205,0007,주연스위트빌노량Ⅱ,20260214,64000,27.51,17.0,5.0,,,2025,연립다세대,중개거래,서울 동작구
2026,11260,중랑구,10100,면목동,1,대지,0174,0022,청보파크빌(다동),20260214,30000,24.17,16.0,6.0,,,2016,연립다세대,중개거래,서울 중랑구
2026,11620,관악구,10200,신림동,1,대지,1678,0010,(1678-10),20260214,7200,27.17,23.0,2.0,,,1982,연립다세대,중개거래,서울 관악구
2026,11350,노원구,10200,월계동,1,대지,0951,0000,월계센트럴아이파크,20260214,97000,59.99,0.0,5.0,,,2020,아파트,중개거래,서울 노원구
2026,11500,강서구,10900,방화동,1,대지,0841,0000,장미,20260214,58500,49.2,0.0,7.0,,,1994,아파트,중개거래,서울 강서구
2026,11350,노원구,10600,중계동,1,대지,0512,0000,중계무지개,20260214,57000,49.54,0.0,3.0,,,1991,아파트,중개거래,서울 노원구
2026,11320,도봉구,10700,창동,1,대지,0316,0000,창동주공2단지,20260214,38500,36.16,0.0,11.0,,,1990,아파트,중개거래,서울 도봉구
2026,11290,성북구,13300,정릉동,1,대지,1031,0000,정릉힐스테이트3차,20260214,72800,59.98,0.0,5.0,,,2008,아파트,중개거래,서울 성북구
2026,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,20260214,96000,59.98,0.0,18.0,,,2022,아파트,중개거래,서울 노원구
2026,11710,송파구,11100,방이동,1,대지,0179,0008,잠실맨숀,20260214,87000,125.38,65.0,2.0,,,1990,연립다세대,중개거래,서울 송파구
2026,11740,강동구,10500,길동,1,대지,0454,0001,일성하이츠오피스텔,20260214,8400,22.77,35.426,10.0,,,1993,오피스텔,중개거래,서울 강동구
2026,11500,강서구,10300,화곡동,1,대지,1139,0000,초록,20260214,95000,84.07,0.0,2.0,,,1998,아파트,중개거래,서울 강서구
2026,11215,광진구,10500,자양동,1,대지,0087,0001,한강우성,20260213,219000,84.72,0.0,13.0,,,1993,아파트,중개거래,서울 광진구
2026,11500,강서구,10300,화곡동,1,대지,0362,0067,(362-67),20260213,21000,41.1,27.0,1.0,,,1986,연립다세대,중개거래,서울 강서구
2026,11560,영등포구,13000,양평동6가,1,대지,0016,0002,한강아이린,20260213,56000,45.26,31.0,5.0,,,2015,연립다세대,중개거래,서울 영등포구
2026,11215,광진구,10500,자양동,1,대지,0597,0003,한강삼성그린빌,20260213,119000,53.28,29.0,4.0,,,2023,연립다세대,중개거래,서울 광진구
2026,11710,송파구,10300,풍납동,1,대지,0508,0000,한강극동,20260213,136000,59.26,0.0,3.0,,,1995,아파트,중개거래,서울 송파구
2026,11650,서초구,10200,양재동,1,대지,0386,0002,(386-2)청구빌라,20260213,38979,39.72,18.0,3.0,,,1995,연립다세대,직거래,
2026,11740,강동구,10900,천호동,1,대지,0050,0023,한강그린빌,20260213,19100,36.98,23.0,5.0,,,2012,연립다세대,중개거래,서울 강동구
2026,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20260213,88000,114.99,0.0,3.0,,,2001,아파트,중개거래,서울 구로구
2026,11710,송파구,10400,송파동,1,대지,0095,0003,(95-3),20260213,35000,32.36,20.0,3.0,,,2017,연립다세대,중개거래,서울 송파구
2026,11680,강남구,10800,논현동,,,,,,20260213,750000,650.52,306.0,0.0,,,1995,단독다가구,중개거래,서울 강남구
2026,11305,강북구,10100,미아동,1,대지,0705,0001,한화 포레나 미아,20260213,56001,39.996,0.0,14.0,분양권,,0,아파트,중개거래,서울 강북구
2026,11380,은평구,10700,응암동,1,대지,0762,0000,녹번역센트레빌,20260213,89800,84.9,0.0,6.0,,20260512,2013,아파트,중개거래,서울 은평구
2026,11650,서초구,10100,방배동,1,대지,0929,0015,(929-15),20260213,60000,40.29,26.0,5.0,,,2016,연립다세대,중개거래,서울 서초구
2026,11680,강남구,11100,세곡동,1,대지,0579,0000,강남엘에이치1단지,20260213,176800,59.89,0.0,12.0,,,2013,아파트,중개거래,서울 강남구
2026,11305,강북구,10100,미아동,1,대지,0436,0010,(436-10),20260213,62000,47.52,23.0,1.0,,,1993,연립다세대,중개거래,서울 강북구
2026,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,20260213,79700,84.77,0.0,1.0,,,1999,아파트,중개거래,서울 노원구
2026,11650,서초구,10100,방배동,1,대지,0828,0013,(828-13),20260213,49000,47.745,27.0,2.0,,,2009,연립다세대,중개거래,서울 서초구
2026,11500,강서구,10900,방화동,1,대지,0793,0000,현대,20260213,80000,84.99,0.0,9.0,,,1993,아파트,중개거래,서울 강서구
2026,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),20260213,94000,58.59,0.0,12.0,,,1992,아파트,중개거래,서울 관악구
2026,11170,용산구,10800,서계동,,,,,,20260213,115000,19.83,39.0,0.0,,,1937,단독다가구,중개거래,서울 용산구
2026,11740,강동구,10800,성내동,1,대지,0288,0005,Melinheim,20260213,45500,43.24,31.0,4.0,,,2020,연립다세대,직거래,
2026,11500,강서구,10200,등촌동,1,대지,0628,0017,강변샤르망3단지,20260213,43000,58.36,76.549,11.0,,,2005,오피스텔,중개거래,서울 강서구
2026,11740,강동구,10300,상일동,1,대지,0028,0000,강동리엔파크14단지,20260213,97000,59.94,0.0,7.0,,,2021,아파트,중개거래,서울 강동구
2026,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),20260213,95500,58.59,0.0,9.0,,,1992,아파트,중개거래,"서울 관악구, 서울 영등포구"
2026,11440,마포구,12400,연남동,1,대지,0487,0214,(487-214),20260213,30000,41.63,31.0,2.0,,,1986,연립다세대,직거래,
2026,11680,강남구,11200,자곡동,1,대지,0619,0000,강남자곡 힐스테이트,20260213,162500,84.39,0.0,3.0,,,2015,아파트,중개거래,"서울 강남구, 서울 송파구"
2026,11650,서초구,10800,서초동,1,대지,1533,0000,서초한신리빙타워,20260213,70000,47.87,0.0,8.0,,20260331,1999,아파트,중개거래,서울 서초구
2026,11110,종로구,17400,창신동,1,대지,0660,0115,(660-115),20260213,39000,33.84,12.0,-1.0,,,2000,연립다세대,중개거래,서울 용산구
2026,11200,성동구,11200,금호동4가,1,대지,1078,0001,(1078-1),20260213,59000,48.93,32.0,-1.0,,,1986,연립다세대,중개거래,서울 성동구
2026,11290,성북구,13000,보문동1가,,,,,,20260213,43500,33.06,63.0,0.0,,,1980,단독다가구,중개거래,서울 성북구
2026,11590,동작구,10700,사당동,,,,,,20260213,32300,35.32,43.0,0.0,,,1971,단독다가구,중개거래,서울 동작구
2026,11500,강서구,10400,가양동,1,대지,1490,0000,가양도시개발9-2단지,20260213,65800,34.44,0.0,5.0,,,1993,아파트,중개거래,서울 강서구
2026,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),20260213,110000,116.86,0.0,10.0,,,1992,아파트,중개거래,서울 관악구
2026,11590,동작구,10200,상도동,1,대지,0407,0000,현대(관악),20260213,96000,58.59,0.0,11.0,,,1992,아파트,중개거래,서울 관악구
2026,11500,강서구,10300,화곡동,1,대지,0807,0006,MVILEE12,20260213,37500,54.23,30.0,2.0,,,2025,연립다세대,직거래,
2026,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20260213,190500,84.71,0.0,12.0,,,2000,아파트,중개거래,서울 성동구
2026,11650,서초구,10600,잠원동,1,대지,0071,0011,한신타워,20260213,400000,131.88,0.0,17.0,,,1996,아파트,중개거래,서울 서초구
2026,11500,강서구,10400,가양동,1,대지,1479,0009,휴먼빌,20260213,11000,25.64,37.62,14.0,,,2004,오피스텔,중개거래,서울 강서구
2026,11500,강서구,10500,마곡동,1,대지,0773,0000,힐스테이트 에코 마곡역,20260213,18000,19.967,29.3965,10.0,,,2017,오피스텔,중개거래,서울 강서구
2026,11230,동대문구,10700,청량리동,,,,,,20260213,97000,49.58,63.0,0.0,,,1961,단독다가구,중개거래,"서울 동대문구, 서울 성동구"
2026,11590,동작구,10200,상도동,1,대지,0407,0000,현대(관악),20260213,107000,84.78,0.0,8.0,,,1992,아파트,중개거래,서울 관악구
2026,11710,송파구,10100,잠실동,1,대지,0214,0019,잠실파크,20260213,31200,29.95,20.0,2.0,,20260227,2016,연립다세대,중개거래,경기 과천시
2026,11260,중랑구,10300,중화동,1,대지,0450,0000,한신아파트상가동유치원동(103~109),20260213,85000,59.76,0.0,12.0,,,1997,아파트,중개거래,서울 중랑구
2026,11500,강서구,10100,염창동,1,대지,0288,0000,현대1,20260213,110000,84.34,0.0,5.0,,,1994,아파트,중개거래,서울 강서구
2026,11110,종로구,18300,평창동,1,대지,0295,0001,효진빌라,20260213,36000,67.5,39.0,3.0,,,1995,연립다세대,중개거래,서울 종로구
2026,11470,양천구,10300,신월동,1,대지,0963,0001,한울주택가동,20260213,20000,36.2,24.0,2.0,,,1986,연립다세대,중개거래,서울 양천구
2026,11710,송파구,10300,풍납동,1,대지,0413,0001,현대1,20260213,179500,84.0,0.0,15.0,,,1995,아파트,중개거래,서울 송파구
2026,11440,마포구,12500,성산동,1,대지,0140,0031,(140-31),20260213,29000,35.34,27.0,-1.0,,,1986,연립다세대,중개거래,서울 마포구
2026,11440,마포구,11400,창전동,1,대지,0443,0000,해모로,20260213,189000,83.85,0.0,7.0,,,2007,아파트,중개거래,서울 마포구
2026,11710,송파구,10700,가락동,1,대지,0102,0000,한신1,20260213,159000,84.53,0.0,2.0,,,1993,아파트,중개거래,"서울 강동구, 서울 송파구"
2026,11530,구로구,10200,구로동,1,대지,0642,0009,한신,20260213,48500,45.563,0.0,9.0,,,1988,아파트,중개거래,서울 구로구
2026,11650,서초구,10800,서초동,1,대지,1505,0005,삼성홈스테이,20260213,58500,29.96,18.0,1.0,,20260318,2020,연립다세대,중개거래,서울 서초구
2026,11560,영등포구,13300,대림동,1,대지,0785,0001,현대1,20260213,75000,66.66,0.0,9.0,,,1992,아파트,중개거래,서울 영등포구
2026,11470,양천구,10100,신정동,1,대지,1252,0000,현대,20260213,141500,84.84,0.0,9.0,,,1995,아파트,중개거래,"서울 양천구, 서울 영등포구"
2026,11290,성북구,13900,석관동,,,,,,20260213,48300,65.65,92.0,0.0,,,1968,단독다가구,직거래,
2026,11530,구로구,11200,항동,1,대지,0246,0000,항동제일풍경채포레스트,20260213,70500,84.661,0.0,12.0,,,2020,아파트,중개거래,서울 구로구
2026,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20260213,103000,113.67,0.0,14.0,,,1998,아파트,중개거래,서울 성북구
2026,11500,강서구,10500,마곡동,1,대지,0797,0014,힐스테이트에코마곡,20260213,17000,24.09,24.09,13.0,,,2016,오피스텔,중개거래,서울 강서구
2026,11230,동대문구,10900,휘경동,1,대지,0322,0002,회기역 더이스트팰리스,20260213,19250,16.69,28.649,6.0,,,2020,오피스텔,중개거래,서울 동대문구
2026,11290,성북구,10300,돈암동,1,대지,0609,0001,한신,20260213,80000,68.13,0.0,8.0,,,1998,아파트,중개거래,서울 성북구
2026,11560,영등포구,13300,대림동,1,대지,0785,0000,현대2,20260213,83500,84.74,0.0,9.0,,,1992,아파트,중개거래,서울 영등포구
2026,11140,중구,16500,황학동,1,대지,0819,0000,황학동 복합시설(DUO302),20260213,14800,22.52,33.24,3.0,,,2014,오피스텔,중개거래,서울 중구
2026,11170,용산구,13600,보광동,,,,,,20260213,490000,96.28,119.0,0.0,,,1967,단독다가구,중개거래,서울 용산구
2026,11350,노원구,10600,중계동,1,대지,0586,0000,LIG건영,20260213,62500,84.44,0.0,10.0,,,1998,아파트,중개거래,서울 노원구
2026,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),20260213,69500,59.58,0.0,7.0,,,1998,아파트,중개거래,서울 성북구
2026,11170,용산구,12900,이촌동,1,대지,0430,0000,LG한강자이,20260213,600000,169.71,0.0,17.0,,,2003,아파트,중개거래,서울 용산구
2026,11620,관악구,10100,봉천동,1,대지,0649,0191,한성파크빌리지,20260213,34000,54.0,33.0,2.0,,,2018,연립다세대,중개거래,서울 관악구
2026,11230,동대문구,10400,전농동,1,대지,0152,0027,(152-27),20260213,24000,12.6,13.0,3.0,,,2014,연립다세대,중개거래,서울 동대문구
2026,11680,강남구,11400,일원동,1,대지,0614,0000,현대4,20260213,262500,73.0,0.0,7.0,,,1987,아파트,중개거래,서울 강남구
2026,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),20260213,90500,84.87,0.0,7.0,,,1998,아파트,중개거래,서울 성북구
2026,11530,구로구,10200,구로동,1,대지,0469,0005,현대가우스빌(469-5),20260213,30000,43.62,26.0,2.0,,,2016,연립다세대,중개거래,서울 구로구
2026,11230,동대문구,10400,전농동,,,,,,20260213,63000,124.23,73.0,0.0,,,2006,단독다가구,중개거래,서울 동대문구
2026,11290,성북구,13900,석관동,,,,,,20260213,90000,135.45,99.0,0.0,,,1990,단독다가구,중개거래,서울 성북구
2026,11710,송파구,10300,풍납동,1,대지,0260,0000,현대리버빌1지구,20260213,160000,84.95,0.0,3.0,,,1999,아파트,중개거래,서울 송파구
2026,11710,송파구,10300,풍납동,1,대지,0261,0000,현대리버빌2지구,20260213,76000,40.95,0.0,7.0,,,1999,아파트,중개거래,서울 송파구
2026,11440,마포구,11000,노고산동,1,대지,0107,0036,현대벤처빌,20260213,27400,31.57,0.0,14.0,,,2002,아파트,중개거래,서울 마포구
2026,11680,강남구,11800,도곡동,1,대지,0467,0019,현대비젼21,20260213,43000,32.65,0.0,23.0,,,1999,아파트,중개거래,서울 강남구
2026,11110,종로구,11300,필운동,1,대지,0173,0000,현대빌라,20260213,160000,162.63,135.0,3.0,,,1991,연립다세대,중개거래,서울 종로구
2026,11140,중구,14400,장충동2가,1,대지,0193,0088,힐탑세라믹빌라A동,20260213,28500,48.39,16.0,1.0,,,1998,연립다세대,중개거래,서울 중구
2026,11650,서초구,10800,서초동,1,대지,1588,0001,(1588-1),20260213,12500,24.59,33.77,5.0,,,1991,오피스텔,중개거래,서울 서초구
2026,11200,성동구,10800,응봉동,,,,,,20260213,276500,144.86,136.0,0.0,,,1974,단독다가구,중개거래,서울 성동구
2026,11260,중랑구,10100,면목동,1,대지,0173,0024,(173-24),20260213,36000,52.86,26.0,1.0,,,1995,연립다세대,중개거래,서울 중랑구
2026,11710,송파구,10100,잠실동,,,,,,20260213,89000,154.0,95.0,0.0,,,1989,단독다가구,직거래,
2026,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,20260213,71500,60.81,0.0,2.0,,,1992,아파트,중개거래,서울 서대문구
2026,11215,광진구,10300,구의동,1,대지,0680,0000,e편한세상광진그랜드파크,20260213,280000,115.946,0.0,18.0,,,2021,아파트,중개거래,"서울 광진구, 서울 성북구"
2026,11305,강북구,10300,수유동,1,대지,0130,0043,JKapartment,20260213,30800,44.12,0.0,5.0,,,2020,아파트,중개거래,서울 강북구
2026,11470,양천구,10200,목동,1,대지,0615,0003,해오름타운(615-3),20260213,23300,25.97,17.0,3.0,,,2016,연립다세대,중개거래,서울 양천구
2026,11740,강동구,10800,성내동,1,대지,0174,0089,(174-89),20260213,38400,43.43,21.0,2.0,,,2002,연립다세대,중개거래,서울 강동구
2026,11215,광진구,10300,구의동,1,대지,0077,0013,DSVILLAGE,20260213,55000,36.09,29.0,2.0,,,2026,연립다세대,직거래,
2026,11530,구로구,10200,구로동,1,대지,0685,0147,현대상선,20260213,67800,79.98,0.0,15.0,,,1987,아파트,중개거래,서울 구로구
2026,11560,영등포구,13200,신길동,,,,,,20260213,105000,187.08,116.0,0.0,,,1991,단독다가구,중개거래,서울 영등포구
2026,11620,관악구,10200,신림동,,,,,,20260213,62500,187.9,149.0,0.0,,,1996,단독다가구,중개거래,서울 관악구
2026,11590,동작구,10700,사당동,,,,,,20260213,162000,197.18,119.0,0.0,,,1992,단독다가구,중개거래,서울 서초구
2026,11530,구로구,10200,구로동,1,대지,0799,0024,한양하이츠,20260213,29000,57.69,0.0,3.0,,,1996,아파트,중개거래,서울 구로구
2026,11215,광진구,10300,구의동,1,대지,0047,0002,현대아트빌라(47-2),20260213,56000,46.61,29.0,4.0,,,1998,연립다세대,중개거래,서울 광진구
2026,11305,강북구,10300,수유동,,,,,,20260213,58500,234.22,126.0,0.0,,,1997,단독다가구,중개거래,서울 강북구
2026,11590,동작구,10200,상도동,1,대지,0279,0116,한백아트빌(279-116),20260213,74000,58.09,28.0,1.0,,,2003,연립다세대,중개거래,서울 동작구
2026,11440,마포구,12200,합정동,1,대지,0395,0002,홍익빌라,20260213,52000,63.12,53.0,1.0,,,1985,연립다세대,중개거래,서울 마포구
2026,11545,금천구,10200,독산동,1,대지,1046,0022,한백아트(1046-22),20260213,31500,29.81,22.0,6.0,,,2016,연립다세대,중개거래,서울 금천구
2026,11470,양천구,10200,목동,1,대지,0318,0180,홍은아트빌라,20260213,12000,30.51,15.0,4.0,,,1996,연립다세대,직거래,
2026,11410,서대문구,11900,북가좌동,1,대지,0458,0000,DMC아이파크,20260213,120500,84.93,0.0,6.0,,,2009,아파트,중개거래,서울 서대문구
2026,11410,서대문구,11800,홍은동,1,대지,0461,0000,홍은센트레빌,20260213,84500,84.84,0.0,8.0,,,2009,아파트,중개거래,서울 서대문구
2026,11380,은평구,10600,대조동,1,대지,0088,0000,힐스테이트 메디알레,20260213,129744,74.9,0.0,7.0,입주권,,0,아파트,중개거래,서울 은평구
2026,11590,동작구,10200,상도동,1,대지,0321,0043,한마음빌B동,20260213,35000,50.24,27.0,3.0,,,2003,연립다세대,중개거래,서울 동작구
2026,11620,관악구,10300,남현동,1,대지,1072,0100,jm빌리지,20260213,36000,24.11,18.0,2.0,,,2021,연립다세대,직거래,
2026,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,20260213,69000,59.895,0.0,4.0,,,2003,아파트,중개거래,서울 은평구
2026,11500,강서구,10400,가양동,1,대지,1485,0000,가양6단지,20260213,83500,39.6,0.0,15.0,,,1992,아파트,중개거래,서울 강서구
2026,11710,송파구,10100,잠실동,1,대지,0303,0010,(303-10),20260213,38500,37.39,21.0,1.0,,,2002,연립다세대,중개거래,서울 송파구
2026,11410,서대문구,11800,홍은동,1,대지,0461,0000,홍은센트레빌,20260213,78000,59.96,0.0,4.0,,,2009,아파트,중개거래,서울 서대문구
2026,11410,서대문구,12000,남가좌동,1,대지,0388,0000,DMC센트럴아이파크,20260213,134400,84.94,0.0,7.0,,,2018,아파트,중개거래,서울 서대문구
2026,11290,성북구,10200,성북동1가,,,,,,20260213,253000,278.82,273.0,0.0,,,1989,단독다가구,중개거래,서울 종로구
2026,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,20260213,125000,84.87,0.0,7.0,,,2021,아파트,중개거래,서울 은평구
2026,11200,성동구,12200,용답동,1,대지,0013,0023,(13-23),20260213,54000,29.84,18.0,3.0,,,2012,연립다세대,중개거래,서울 성동구
2026,11710,송파구,10100,잠실동,1,대지,0303,0010,(303-10),20260213,53100,47.97,27.0,2.0,,,2002,연립다세대,중개거래,서울 송파구
2026,11710,송파구,11400,마천동,1,대지,0307,0016,(307-16),20260213,69000,29.72,13.0,3.0,,,2020,연립다세대,중개거래,서울 송파구
2026,11410,서대문구,11800,홍은동,1,대지,0186,0001,홍은미성,20260213,50000,83.61,0.0,8.0,,,1985,아파트,중개거래,"서울 서대문구, 서울 용산구"
2026,11590,동작구,10700,사당동,1,대지,1027,0027,베스트하임,20260213,48000,49.32,26.0,3.0,,20260224,2016,연립다세대,중개거래,서울 동작구
2026,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,20260213,95500,59.99,0.0,7.0,,,2005,아파트,중개거래,"서울 강남구, 서울 관악구"
2026,11410,서대문구,11800,홍은동,1,대지,0464,0000,북한산더샵,20260213,111000,59.899,0.0,5.0,,,2017,아파트,중개거래,서울 은평구
2026,11350,노원구,10600,중계동,1,대지,0580,0000,성원1,20260213,77000,59.75,0.0,9.0,,,1996,아파트,중개거래,"서울 노원구, 서울 은평구"
2026,11230,동대문구,11000,이문동,1,대지,0149,0008,이문아이파크자이,20260213,179000,84.95,0.0,33.0,입주권,,0,아파트,중개거래,"서울 동대문구, 서울 성북구"
2026,11350,노원구,10200,월계동,1,대지,0322,0001,성원(사슴4),20260213,48800,49.92,0.0,1.0,,,1995,아파트,중개거래,서울 노원구
2026,11260,중랑구,10100,면목동,1,대지,1514,0000,풍림,20260213,48500,59.4,0.0,6.0,,,1997,아파트,중개거래,서울 중랑구
2026,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),20260213,47000,41.3,0.0,14.0,,,1988,아파트,중개거래,서울 노원구
2026,11380,은평구,11400,진관동,1,대지,0140,0000,폭포동4단지힐스테이트(408~422동)BL3-9,20260213,102500,101.9,0.0,9.0,,,2010,아파트,중개거래,서울 은평구
2026,11530,구로구,11100,천왕동,1,대지,0279,0004,네이처힐,20260213,9500,24.14,35.41,5.0,,20260220,2014,오피스텔,중개거래,서울 구로구
2026,11500,강서구,10300,화곡동,1,대지,0059,0072,성림하이츠빌라,20260213,22000,55.46,27.0,2.0,,,2001,연립다세대,중개거래,서울 강서구
2026,11215,광진구,10300,구의동,1,대지,0657,0000,성동강변파크빌101(강변타워),20260213,115000,59.92,0.0,10.0,,,2001,아파트,중개거래,서울 광진구
2026,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(고층),20260213,55000,41.3,0.0,8.0,,,1987,아파트,중개거래,서울 노원구
2026,11215,광진구,10500,자양동,1,대지,0651,0037,죠이빌,20260213,96000,37.83,25.0,4.0,,,2019,연립다세대,중개거래,"서울 강남구, 서울 광진구"
2026,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,20260213,85000,59.64,0.0,6.0,,,2000,아파트,중개거래,서울 강동구
2026,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,20260213,179500,84.82,0.0,3.0,,,2001,아파트,중개거래,서울 성동구
2026,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,20260213,163000,59.9,0.0,12.0,,,2001,아파트,중개거래,"서울 서초구, 서울 성동구"
2026,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(저층),20260213,52000,46.04,0.0,2.0,,,1987,아파트,중개거래,서울 노원구
2026,11305,강북구,10100,미아동,1,대지,0812,0000,삼성래미안트리베라2단지,20260213,118000,113.89,0.0,10.0,,,2010,아파트,중개거래,서울 강북구
2026,11350,노원구,10500,상계동,1,대지,0652,0000,상계주공11(고층),20260213,60000,59.39,0.0,2.0,,,1988,아파트,중개거래,서울 노원구
2026,11350,노원구,10500,상계동,1,대지,1281,0000,코오롱,20260213,57500,59.94,0.0,11.0,,,1997,아파트,중개거래,서울 노원구
2026,11350,노원구,10500,상계동,1,대지,1281,0000,코오롱,20260213,70000,84.9,0.0,10.0,,,1997,아파트,중개거래,서울 노원구
2026,11620,관악구,10200,신림동,1,대지,1638,0001,삼모 더 프라임 타워,20260213,19000,30.8,44.96,11.0,,,2011,오피스텔,중개거래,서울 관악구
2026,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,20260213,19500,25.91,32.74,11.0,,,null,오피스텔,중개거래,서울 송파구
2026,11350,노원구,10500,상계동,1,대지,0749,0005,상계주공4(고층),20260213,47900,41.3,0.0,5.0,,,1988,아파트,중개거래,서울 노원구
2026,11710,송파구,10800,문정동,1,대지,0064,0004,벤틀리하우스,20260213,31500,29.9,18.0,3.0,,,2017,연립다세대,중개거래,서울 송파구
2026,11170,용산구,12000,도원동,1,대지,0023,0000,삼성래미안,20260213,170000,59.94,0.0,12.0,,,2001,아파트,중개거래,서울 용산구
2026,11290,성북구,13900,석관동,1,대지,0407,0000,석관래미안,20260213,95000,84.84,0.0,2.0,,,2009,아파트,중개거래,서울 성북구
2026,11650,서초구,10800,서초동,1,대지,1533,0000,서초한신리빙타워,20260213,70000,47.87,0.0,8.0,,,1999,아파트,중개거래,서울 서초구
2026,11530,구로구,10800,오류동,1,대지,0340,0000,삼천리,20260213,66400,84.75,0.0,21.0,,,1998,아파트,중개거래,"경기 부천시 원미구, 서울 구로구"
2026,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,20260213,85500,59.68,0.0,7.0,,,2020,아파트,중개거래,서울 서대문구
2026,11650,서초구,10800,서초동,1,대지,1444,0007,서초자이,20260213,290000,148.83,0.0,3.0,,,2006,아파트,중개거래,서울 서초구
2026,11350,노원구,10200,월계동,1,대지,0085,0007,서울원 아이파크,20260213,140155,84.661,0.0,25.0,분양권,,0,아파트,중개거래,서울 성북구
2026,11350,노원구,10200,월계동,1,대지,0085,0007,서울원 아이파크,20260213,147238,84.317,0.0,39.0,분양권,,0,아파트,중개거래,서울 동대문구
2026,11290,성북구,13900,석관동,1,대지,0405,0000,코오롱,20260213,78500,114.84,0.0,6.0,,,1999,아파트,중개거래,서울 성북구
2026,11680,강남구,10800,논현동,1,대지,0108,0002,제이빌,20260213,75000,75.12,0.0,3.0,,,2004,아파트,직거래,
2026,11350,노원구,10600,중계동,1,대지,0512,0000,중계무지개,20260213,42000,39.96,0.0,5.0,,,1991,아파트,중개거래,서울 노원구
2026,11560,영등포구,11000,여의도동,1,대지,0017,0004,파크라움 여의도,20260213,27000,25.89,41.287,2.0,,,2023,오피스텔,중개거래,서울 영등포구
